omega1,omega2,time
-0.00091760606,0.001405023,121.60000000000001
-3.17581e-05,0.0022208951,121.80000000000001
0.0013798289,0.0012739226,122.0
0.001150161,0.000556238,122.2
-0.0009313412,0.0010997951,122.4
-0.0021664463,-0.00048805773,122.60000000000001
-0.002059985,-0.003283415,122.80000000000001
-0.0020829812,-0.0009913892,123.0
0.00017256662,-0.0011373609,123.2
0.00047638267,-0.0005192086,123.4
-0.0007913001,0.00034330785,123.60000000000001
-0.0001559481,8.145347e-05,123.80000000000001
6.442517e-05,0.0006123856,124.0
0.001475323,-0.00046117604,124.2
0.0018290468,-0.0013250858,124.4
0.0003741011,-0.00112921,124.60000000000001
0.0003003031,-0.00041660666,124.80000000000001
2.0746142e-05,-0.00052867085,125.0
-0.0023266338,0.00078962743,125.2
0.0013295375,-0.0008332804,125.4
0.00092432275,-0.0005127527,125.60000000000001
-0.0012081303,0.00039602816,125.80000000000001
-0.0017107911,-0.0016845316,126.0
-0.003025923,0.00017054379,126.2
-0.0029934011,0.002143763,126.4
-0.0016335957,0.0020639896,126.60000000000001
-0.0012018569,0.0013530962,126.80000000000001
-0.000671193,0.00012699887,127.0
-0.00090328604,0.0017291307,127.2
0.00025915727,0.0021153688,127.4
0.0015665814,0.0010295063,127.60000000000001
0.0007023029,0.00080385804,127.80000000000001
-0.0012072995,0.00096902996,128.0
-0.0023580529,-0.00086243823,128.20000000000002
-0.0024535693,-0.002537787,128.4
-0.0015359707,-0.0010706261,128.6
0.00037933886,-0.0010792166,128.8
0.00039010867,-0.0004072562,129.0
-0.00057913363,0.00017778948,129.20000000000002
-0.00014992058,0.00016807392,129.4
0.000286486,0.0005976595,129.6
0.00162258,-0.00060778856,129.8
0.0017082952,-0.0013970956,130.0
-0.00011609122,-0.00091926754,130.20000000000002
0.0002775155,-0.00048273057,130.4
-0.00028673932,-0.0003945157,130.6
-0.00165971,0.00043404475,130.8
0.0019376092,-0.0010091402,131.0
0.00048776343,-0.00036379695,131.20000000000002
-0.0015013218,0.00057766587,131.4
-0.0017548837,-0.0021931827,131.6
-0.0031989329,0.0007143989,131.8
-0.0027698986,0.0022638403,132.0
-0.0015072115,0.0020015314,132.20000000000002
-0.0010073297,0.001069516,132.4
-0.0008276254,0.0005887896,132.6
-0.0008123629,0.0020245947,132.8
0.00059982017,0.0019262731,133.0
0.001792442,0.0007103458,133.20000000000002
0.00029969215,0.0009983405,133.4
-0.0014705732,0.0007836893,133.6
-0.0022487603,-0.0014785081,133.8
-0.00288463,-0.0017730966,134.0
-0.0010381639,-0.0011308827,134.20000000000002
0.0005253963,-0.0009981319,134.4
0.00024422258,-0.00027927756,134.6
-0.0003331229,2.7105212e-05,134.8
-0.00012527034,0.0002671145,135.0
0.000546515,0.00043423474,135.20000000000002
0.0017404184,-0.00073794276,135.4
0.0015349649,-0.0014376342,135.6
-0.00047476217,-0.0007071607,135.8
0.00024362281,-0.00053117424,136.0
-0.0007041171,-0.00020727515,136.20000000000002
-0.0009830594,9.301677e-05,136.4
0.0025384352,-0.0011612847,136.6
6.0845166e-05,-0.00020807981,136.8
-0.001336161,0.0002638176,137.0
-0.0019213669,-0.0022599548,137.20000000000002
-0.0033214279,0.0012101904,137.4
-0.0025720634,0.002343867,137.6
-0.001589898,0.0020333603,137.8
-0.0007753633,0.00073599815,138.0
-0.00094276667,0.0009777285,138.20000000000002
-0.00068404153,0.0022540241,138.4
0.0009845011,0.0016599745,138.6
0.002048608,0.00033099204,138.8
-9.504333e-05,0.0011546612,139.0
-0.0017193891,0.0005524494,139.20000000000002
-0.0022692084,-0.002176866,139.4
-0.0033491142,-0.0009986125,139.6
-0.0005912632,-0.0011727698,139.8
0.0006316155,-0.0009022802,140.0
6.93053e-05,-0.00014128536,140.20000000000002
-0.00013496354,-5.8822334e-05,140.4
-0.00013110787,0.00037975237,140.6
0.00089499354,8.260459e-05,140.8
0.0018786527,-0.0009717345,141.0
0.0013325773,-0.0014603436,141.20000000000002
-0.00015247986,-0.00059374794,141.4
0.00023901835,-0.0006197579,141.6
-0.0011464618,1.0434538e-05,141.8
-0.0002975203,-0.00023832917,142.0
0.002181828,-0.0009137057,142.20000000000002
-0.00036938116,-4.7065318e-05,142.4
-0.0015019961,-0.00035934895,142.6
-0.0023971014,-0.0013978966,142.8
-0.0033852123,0.001650352,143.0
-0.002345197,0.0023621991,143.20000000000002
-0.0015997328,0.001974091,143.4
-0.0004563555,0.00029350817,143.6
-0.0009996593,0.0012652911,143.8
-0.00047874823,0.00234811,144.0
0.0011224858,0.0015813336,144.20000000000002
0.002241943,-4.9598515e-05,144.4
-0.00046178699,0.0012167618,144.6
-0.0019355677,0.00022836402,144.8
-0.0019621886,-0.0031203032,145.0
-0.003015805,-0.0008419901,145.20000000000002
-0.00021587685,-0.001189217,145.4
0.00063912943,-0.0007733926,145.6
-0.00021345541,3.1746924e-05,145.8
-5.9936196e-05,-8.524582e-05,146.0
-0.00019874796,0.000521034,146.20000000000002
0.0011731759,-0.00018866733,146.4
0.0019172914,-0.0011496469,146.6
0.0010341816,-0.0013873652,146.8
0.00014493987,-0.00045069307,147.0
0.0001779683,-0.00062264875,147.20000000000002
-0.0016284436,0.00030317903,147.4
0.00036032125,-0.0005078763,147.6
0.0016455464,-0.0007481873,147.8
-0.0007305257,0.00012346357,148.0
-0.0016063638,-0.0009236783,148.20000000000002
-0.0027232505,-0.00069627166,148.4
-0.003303796,0.0019252077,148.6
-0.0021254085,0.0023163036,148.8
-0.0014893226,0.0017728694,149.0
-0.00029924512,-0.000113699585,149.20000000000002
-0.00097541884,0.0014065206,149.4
-0.00021743402,0.0023193397,149.6
0.0012644343,0.0014313832,149.8
0.0015182085,0.00038208812,150.0
-0.00078140944,0.0011800118,150.20000000000002
-0.002101995,-0.00019906461,150.4
-0.0018362477,-0.0036949255,150.6
-0.002369266,-0.00095243007,150.8
7.526204e-05,-0.0011747442,151.0
0.0005649999,-0.000618875,151.20000000000002
-0.000560496,0.00022455305,151.4
-0.00010066107,1.4491379e-05,151.6
-4.1238964e-05,0.0006086938,151.8
0.001392737,-0.00038022548,152.0
0.0018873811,-0.0012812614,152.20000000000002
0.0006331168,-0.0012386553,152.4
0.00031318143,-0.00038044155,152.6
8.467212e-05,-0.0005751364,152.8
-0.0021359883,0.00064297765,153.0
0.0009960122,-0.00073224306,153.20000000000002
0.0011607446,-0.00059202313,153.4
-0.0010552369,0.0002978295,153.60000000000002
-0.0016930997,-0.0014120117,153.8
-0.00295287,-9.973347e-05,154.0
-0.0031353496,0.0021017082,154.20000000000002
-0.001831416,0.0021807402,154.4
-0.0013194606,0.0015175976,154.60000000000002
-0.0005968064,-0.000107016414,154.8
-0.00093724206,0.0015896633,155.0
7.911399e-05,0.0022120476,155.20000000000002
0.0014458299,0.0011999719,155.4
0.00091265887,0.0007078983,155.60000000000002
-0.0010675304,0.0010683835,155.8
-0.0022592582,-0.0006416738,156.0
-0.002224166,-0.002945982,156.20000000000002
-0.0018058047,-0.0010367408,156.4
0.00029606,-0.0011204183,156.60000000000002
0.000463631,-0.000474073,156.8
-0.0007214211,0.00029157102,157.0
-0.00015268847,0.00011475757,157.20000000000002
0.00019600987,0.0005876124,157.4
0.0015616454,-0.00054039806,157.60000000000002
0.0017925315,-0.0013710782,157.8
0.00018061325,-0.0010560006,158.0
0.00030327216,-0.00046631694,158.20000000000002
-6.247312e-05,-0.0004962459,158.4
-0.002017554,0.0006128065,158.60000000000002
0.0016166978,-0.0009291917,158.8
0.0007078834,-0.00044715405,159.0
-0.0013630949,0.00047738105,159.20000000000002
-0.0017573312,-0.0019147024,159.4
-0.0031426065,0.0004608594,159.60000000000002
-0.0029257424,0.0022382624,159.8
-0.0015082993,0.0020138323,160.0
-0.001135081,0.0012486652,160.20000000000002
-0.0007592924,0.00036808848,160.4
-0.0008692518,0.0018820502,160.60000000000002
0.00040732697,0.002048593,160.8
0.0016590655,0.0009063445,161.0
0.00050458685,0.00092261285,161.20000000000002
-0.0013403147,0.000908602,161.4
-0.0024525262,-0.0010344312,161.60000000000002
-0.0026479103,-0.0021832697,161.8
-0.0012906194,-0.0011030473,162.0
0.0004699938,-0.0010484084,162.20000000000002
0.0003423132,-0.00035391375,162.4
-0.00043586642,7.156283e-05,162.60000000000002
-0.00011450052,0.00020468235,162.8
0.00037593395,0.00060066953,163.0
0.0016903095,-0.0006768778,163.20000000000002
0.001641091,-0.0014264435,163.4
-0.0003544651,-0.00081758946,163.60000000000002
0.00027135015,-0.0005197376,163.8
-0.00047500804,-0.0003235899,164.0
-0.0013348423,0.000257425,164.20000000000002
0.0022293404,-0.0010968745,164.4
0.00026673079,-0.0002940297,164.60000000000002
-0.0016516708,0.0006633885,164.8
-0.0017833225,-0.0024352744,165.0
-0.0032879785,0.0009807795,165.20000000000002
-0.0026938207,0.0023291335,165.4
-0.0015687905,0.002042614,165.60000000000002
-0.00091103837,0.00092710555,165.8
-0.0008923784,0.0007910505,166.0
-0.0007619746,0.0021540485,166.20000000000002
0.0007720515,0.001821287,166.4
0.0019058548,0.00054686144,166.60000000000002
0.00010466203,0.0010927618,166.8
-0.0015976243,0.0006932989,167.0
-0.0024320371,-0.0017066002,167.20000000000002
-0.0031021424,-0.0014048442,167.4
-0.00080944225,-0.0011558905,167.60000000000002
0.0005912371,-0.0009570196,167.8
0.00017623976,-0.00021827221,168.0
-0.00021823123,-2.2865832e-05,168.20000000000002
-0.000103440136,0.00031062216,168.4
0.0007323213,0.00025364012,168.60000000000002
0.0018136501,-0.00084888935,168.8
0.0014507584,-0.0014584027,169.0
-0.0003076233,-0.00066607445,169.20000000000002
0.00025241077,-0.0005896613,169.4
-0.0009096563,-0.00011634454,169.60000000000002
-0.00064751133,-8.000806e-05,169.8
0.002626408,-0.0011395104,170.0
-0.00015620142,-0.0001321733,170.20000000000002
-0.0014299601,-3.610179e-05,170.4
-0.0021814518,-0.0018113777,170.60000000000002
-0.0033851378,0.001459375,170.8
-0.0024805814,0.0023831725,171.0
-0.0016263388,0.0020412132,171.20000000000002
-0.0006512813,0.0005571544,171.4
-0.0009972714,0.0011641532,171.60000000000002
-0.0006083958,0.0023461282,171.8
0.0010626167,0.001630351,172.0
0.0021890625,0.00011561066,172.20000000000002
-0.0002827309,0.0012102351,172.4
-0.0018349439,0.00041926652,172.60000000000002
-0.0021127984,-0.0026283264,172.8
-0.0033700801,-0.00077777356,173.0
-0.00039045885,-0.0011863001,173.20000000000002
0.0006508902,-0.0008437857,173.4
-5.5078417e-05,-6.068498e-05,173.60000000000002
-7.100031e-05,-8.632615e-05,173.8
-0.00016185269,0.00044941157,174.0
0.0010260381,-6.475672e-05,174.20000000000002
0.0019173808,-0.0010729581,174.4
0.0012030639,-0.0014372356,174.60000000000002
5.5246055e-06,-0.00053507835,174.8
0.00022048876,-0.0006382391,175.0
-0.001371596,0.0001335293,175.20000000000002
3.162399e-05,-0.00038530678,175.4
0.0019037835,-0.0008360073,175.60000000000002
-0.00056039914,3.5073608e-05,175.8
-0.0015564114,-0.00066826865,176.0
-0.0025860555,-0.0010220036,176.20000000000002
-0.0033667125,0.0018105656,176.4
-0.002260562,0.002367437,176.60000000000002
-0.0015677847,0.001900617,176.8
-0.00027501956,4.5720488e-05,177.0
-0.0010030605,0.0013631657,177.20000000000002
-0.0003678687,0.0023707375,177.4
0.0011774637,0.0015377738,177.60000000000002
0.0018705204,0.00019319355,177.8
-0.000632219,0.0012294203,178.0
-0.0020278506,4.1551888e-05,178.20000000000002
-0.0018176697,-0.0036005303,178.4
-0.0026716404,-0.0009043515,178.60000000000002
-4.9747527e-05,-0.0011906698,178.8
0.00062130764,-0.0007025674,179.0
-0.0003737919,0.00012405962,179.20000000000002
-6.45183e-05,-4.2445958e-05,179.4
-0.00016577914,0.0006224774,179.60000000000002
0.0012981556,-0.00029445067,179.8
0.0019216761,-0.0012287684,180.0
0.00085192546,-0.0013263114,180.20000000000002
0.00028555095,-0.00036762655,180.4
0.00013932958,-0.0006106794,180.60000000000002
-0.001873374,0.0004601553,180.8
0.00067972764,-0.00062618405,181.0
0.0013937093,-0.00066285953,181.20000000000002
-0.0009002313,0.00020912662,181.4
-0.0016600937,-0.0011646859,181.60000000000002
-0.002852235,-0.00038354844,181.8
-0.003236819,0.0020328462,182.0
-0.0019945614,0.0022671,182.20000000000002
-0.0014169514,0.0016554035,182.4
-0.00045437738,-0.00018896535,182.60000000000002
-0.00095339864,0.0014567003,182.8
-8.225441e-05,0.00229197,183.0
0.0013392344,0.0013471618,183.20000000000002
0.001164902,0.0005830452,183.4
-0.00093146786,0.0011423193,183.60000000000002
-0.0021743625,-0.00042940676,183.8
-0.0020219423,-0.0033193752,184.0
-0.002072215,-0.0009994507,184.20000000000002
0.00020372495,-0.0011531115,184.4
0.0005209781,-0.00053871423,184.60000000000002
-0.0007413924,0.00032373518,184.8
-0.00011021271,5.7771802e-05,185.0
0.00010308251,0.00058311224,185.20000000000002
0.0014952086,-0.00047199428,185.4
0.0018664226,-0.0013449267,185.60000000000002
0.00042161718,-0.0011586547,185.8
0.00031763315,-0.00043725222,186.0
4.0400773e-05,-0.000554502,186.20000000000002
-0.0023465194,0.00078786165,186.4
0.0013146289,-0.00084193423,186.60000000000002
0.0009238608,-0.00052111223,186.8
-0.0012179874,0.000386931,187.0
-0.0017397329,-0.0016607419,187.20000000000002
-0.0030627064,0.00019685179,187.4
-0.003039185,0.0021814704,187.60000000000002
-0.0016801544,0.0021104738,187.8
-0.0012349673,0.001392439,188.0
-0.0006820895,0.00013882667,188.20000000000002
-0.00091330335,0.0017337091,188.4
0.00024929643,0.0021220893,188.60000000000002
0.0015547909,0.0010494404,188.8
0.0007047467,0.00082009286,189.0
-0.0012088753,0.0009971298,189.20000000000002
-0.0023620017,-0.0008280575,189.4
-0.0024339892,-0.002561845,189.60000000000002
-0.0015341118,-0.00107418,189.8
0.00039279833,-0.0010870844,190.0
0.00040951744,-0.00041579828,190.20000000000002
-0.0005698167,0.000177145,190.4
-0.00013139471,0.00015743822,190.60000000000002
0.0003004633,0.00058618933,190.8
0.0016317368,-0.0006124377,191.0
0.0017195381,-0.0014011338,191.20000000000002
-8.715317e-05,-0.0009372756,191.4
0.00028836727,-0.0004955381,191.60000000000002
-0.00026906654,-0.00041224808,191.8
-0.0016699992,0.00042915344,192.0
0.0019298345,-0.0010190681,192.20000000000002
0.00048306584,-0.00037047267,192.4
-0.001510676,0.00057110563,192.60000000000002
-0.0017767958,-0.0021763332,192.8
-0.0032254867,0.00073377043,193.0
-0.002804689,0.0022944584,193.20000000000002
-0.0015312396,0.0020299703,193.4
-0.0010273941,0.0010930523,193.60000000000002
-0.00083541125,0.00059776753,193.8
-0.00082014874,0.0020293035,194.0
0.0005929582,0.001931265,194.20000000000002
0.0017810538,0.00073031336,194.4
0.00030169263,0.0010105632,194.60000000000002
-0.0014742948,0.0008077994,194.8
-0.0022610873,-0.0014510974,195.0
-0.0028727166,-0.0017877892,195.20000000000002
-0.0010384582,-0.0011326224,195.4
0.0005383454,-0.0010045134,195.60000000000002
0.0002570115,-0.00028482452,195.8
-0.00032392517,2.3007393e-05,196.0
-0.00011055544,0.00025916472,196.20000000000002
0.0005541295,0.0004313141,196.4
0.0017471574,-0.00074145943,196.60000000000002
0.0015585497,-0.0014515966,196.8
-0.00047337636,-0.00071481615,197.0
0.00025298074,-0.0005430393,197.20000000000002
-0.0006926991,-0.00021982193,197.4
-0.0009902082,9.165704e-05,197.60000000000002
0.0025343262,-0.0011678971,197.8
5.410239e-05,-0.00021248311,198.0
-0.0013572909,0.00027576834,198.20000000000002
-0.0019419566,-0.0022449568,198.4
-0.0033389293,0.001222495,198.60000000000002
-0.0025907382,0.002360765,198.8
-0.0016022511,0.0020479858,199.0
-0.00078674033,0.00074946135,199.20000000000002
-0.000947047,0.0009825192,199.4
-0.0006878115,0.0022561923,199.60000000000002
0.0009742193,0.0016737059,199.8
0.0020401143,0.00034603477,200.0
-9.283796e-05,0.0011608116,200.20000000000002
-0.001719106,0.0005624406,200.4
-0.0022691414,-0.0021621063,200.60000000000002
-0.0033406764,-0.0010075718,200.8
-0.00058726966,-0.0011751726,201.0
0.0006337501,-0.00090414286,201.20000000000002
6.8645924e-05,-0.00014181435,201.4
-0.00013213232,-6.0088933e-05,201.60000000000002
-0.00012328848,0.0003753826,201.8
0.0008992553,8.1148e-05,202.0
0.0018819161,-0.0009724796,202.20000000000002
0.0013364516,-0.0014619529,202.4
-0.00015176833,-0.0006000772,202.60000000000002
0.00024408102,-0.0006259568,202.8
-0.0011377297,1.1771917e-06,203.0
-0.00030359253,-0.0002393797,203.20000000000002
0.0021851584,-0.00091580674,203.4
-0.00036678836,-4.8823655e-05,203.60000000000002
-0.0015004501,-0.00035379082,203.8
-0.0023995787,-0.0013984852,204.0
-0.0033916123,0.0016530156,204.20000000000002
-0.0023556203,0.0023719966,204.4
-0.0016087927,0.0019851997,204.60000000000002
-0.00047349557,0.0003139861,204.8
-0.0010060892,0.0012744963,205.0
-0.00049490854,0.002373848,205.20000000000002
0.0011152029,0.0015945919,205.4
0.002247762,-4.6879053e-05,205.60000000000002
-0.00046098605,0.0012253076,205.8
-0.001934886,0.00023338944,206.0
-0.0019633658,-0.0031131767,206.20000000000002
-0.0030128025,-0.0008435957,206.4
-0.0002148673,-0.0011901893,206.60000000000002
0.0006391816,-0.00077416375,206.8
-0.00021312386,3.1337142e-05,207.0
-6.676838e-05,-8.254498e-05,207.20000000000002
-0.00020030513,0.0005212575,207.4
0.0011787452,-0.00019209087,207.60000000000002
0.0019214489,-0.0011518374,207.8
0.0010370873,-0.0013891011,208.0
0.00014493242,-0.00045152754,208.20000000000002
0.00018203631,-0.00062796474,208.4
-0.0016212426,0.0002947785,208.60000000000002
0.0003578551,-0.00050874054,208.8
0.001647111,-0.0007494837,209.0
-0.0007293299,0.00012248755,209.20000000000002
-0.0016051829,-0.00092119724,209.4
-0.0027186237,-0.0007030368,209.60000000000002
-0.0033013336,0.0019215718,209.8
-0.0021237954,0.0023142397,210.0
-0.0014908947,0.0017749816,210.20000000000002
-0.00030642375,-0.00010340661,210.4
-0.0009797327,0.0014133602,210.60000000000002
-0.00022024661,0.002323307,210.8
0.0012633391,0.0014333054,211.0
0.0015180036,0.00038798898,211.20000000000002
-0.0007828362,0.0011895895,211.4
-0.002103895,-0.00018712878,211.60000000000002
-0.0018313155,-0.0037014335,211.8
-0.0023724101,-0.00095211715,212.0
7.348135e-05,-0.001174856,212.20000000000002
0.00056327134,-0.00061903894,212.4
-0.0005612448,0.00022452325,212.60000000000002
-0.00010224059,1.5072525e-05,212.8
-4.255399e-05,0.0006094165,213.0
0.0013928525,-0.00038022548,213.20000000000002
0.0018881522,-0.0012814328,213.4
0.00063502416,-0.0012394711,213.60000000000002
0.0003128983,-0.0003798306,213.8
8.836761e-05,-0.00057988614,214.0
-0.0021289065,0.0006348714,214.20000000000002
0.0009917878,-0.00073426217,214.4
0.0011629127,-0.0005936399,214.60000000000002
-0.0010536425,0.00029655173,214.8
-0.0016984232,-0.0014079586,215.0
-0.0029538162,-0.00010087341,215.20000000000002
-0.0031362586,0.0021014474,215.4
-0.0018316992,0.002180636,215.60000000000002
-0.0013219453,0.0015206598,215.8
-0.0005976893,-0.00010617077,216.0
-0.00093813613,0.0015900657,216.20000000000002
7.831305e-05,0.0022125915,216.4
0.0014457144,0.001199998,216.60000000000002
0.0009130649,0.00070743635,216.8
-0.0010685027,0.0010743737,217.0
-0.0022597946,-0.00063608587,217.20000000000002
-0.0022222027,-0.0029485263,217.4
-0.001807332,-0.0010365844,217.60000000000002
0.00029489398,-0.0011204444,217.8
0.00046189874,-0.00047379732,218.0
-0.00072399527,0.00029276684,218.20000000000002
-0.0001507923,0.00011365116,218.4
0.00019748509,0.0005863346,218.60000000000002
0.0015625618,-0.00054085255,218.8
0.0017938502,-0.0013715178,219.0
0.00018161163,-0.0010564625,219.20000000000002
0.00030734763,-0.0004715249,219.4
-5.9928745e-05,-0.00049912557,219.60000000000002
-0.0020186752,0.00061269477,219.8
0.0016151853,-0.0009299442,220.0
0.00070873275,-0.00044780225,220.20000000000002
-0.00136232,0.00047675893,220.4
-0.0017566644,-0.0019132681,220.60000000000002
-0.0031501614,0.0004676059,220.8
-0.0029303394,0.0022424534,221.0
-0.0015107356,0.0020162389,221.20000000000002
-0.001137156,0.0012510903,221.4
-0.00076021627,0.0003691502,221.60000000000002
-0.00088210404,0.0019040592,221.8
0.0004001893,0.0020608827,222.0
0.0016555488,0.00091305375,222.20000000000002
0.00050461665,0.00092447177,222.4
-0.0013402514,0.00090969354,222.60000000000002
-0.0024524145,-0.0010338947,222.8
-0.0026475862,-0.0021836534,223.0
-0.0012910068,-0.0011030138,223.20000000000002
0.00046986341,-0.0010484159,223.4
0.00034224987,-0.00035391748,223.60000000000002
-0.00042937323,6.867945e-05,223.8
-0.00011079386,0.00020281598,224.0
0.0003846325,0.00059542805,224.20000000000002
0.0016948394,-0.0006797947,224.4
0.0016441569,-0.0014284775,224.60000000000002
-0.00035246834,-0.0008189827,224.8
0.00027174503,-0.00052030757,225.0
-0.00047023967,-0.0003291592,225.20000000000002
-0.0013362467,0.0002567321,225.4
0.0022276454,-0.0010979474,225.60000000000002
0.0002676174,-0.00029477477,225.8
-0.0016511008,0.0006628856,226.0
-0.0017830878,-0.0024345815,226.20000000000002
-0.0032874085,0.000979919,226.4
-0.0026935004,0.0023286715,226.60000000000002
-0.0015685596,0.0020423643,226.8
-0.00091094896,0.0009270124,227.0
-0.00089234486,0.0007909797,227.20000000000002
-0.00076196715,0.0021540336,227.4
0.0007720515,0.001821287,227.60000000000002
0.0019005612,0.0005569905,227.8
0.000104129314,0.0010961071,228.0
-0.0015978664,0.00069523975,228.20000000000002
-0.002432067,-0.00170549,228.4
-0.0030959807,-0.0014036447,228.60000000000002
-0.0008014329,-0.0011584312,228.8
0.00059710443,-0.0009586215,229.0
0.00017953292,-0.00021925196,229.20000000000002
-0.00021566823,-2.3946166e-05,229.4
-0.000101905316,0.00030998513,229.60000000000002
0.0007331297,0.00025314465,229.8
0.0018138252,-0.00084906816,230.0
0.0014506914,-0.0014584288,230.20000000000002
-0.000307519,-0.00066608936,230.4
0.00025243312,-0.0005897023,230.60000000000002
-0.00090966746,-0.00011635572,230.8
-0.00064747036,-8.005649e-05,231.0
0.0026220344,-0.0011398941,231.20000000000002
-0.00015867874,-0.00013245642,231.4
-0.0014320649,-3.587082e-05,231.60000000000002
-0.0021834038,-0.0018094555,231.8
-0.0033863187,0.0014605299,232.0
-0.0024812706,0.0023838542,232.20000000000002
-0.0016266964,0.0020415932,232.4
-0.0006514862,0.0005573742,232.60000000000002
-0.000997074,0.0011639111,232.8
-0.00060750917,0.002345711,233.0
0.0010626502,0.0016304515,233.20000000000002
0.0021891668,0.000115543604,233.4
-0.0002831146,0.0012106895,233.60000000000002
-0.0018351711,0.00041951984,233.8
-0.0021127276,-0.0026283227,234.0
-0.0033699013,-0.00077781826,234.20000000000002
-0.00039036945,-0.0011863224,234.4
0.0006508902,-0.0008437857,234.60000000000002
-5.5078417e-05,-6.068498e-05,234.8
-7.100031e-05,-8.632615e-05,235.0
-0.00016185269,0.00044941157,235.20000000000002
0.0010256544,-6.459281e-05,235.4
0.0019169562,-0.0010728315,235.60000000000002
0.0012027435,-0.0014370792,235.8
5.636364e-06,-0.0005350411,236.0
0.00022052601,-0.0006382838,236.20000000000002
-0.0013716035,0.0001335144,236.4
3.1691045e-05,-0.0003853552,236.60000000000002
0.0019037426,-0.00083601475,236.8
-0.0005605705,3.5189092e-05,237.0
-0.0015565716,-0.0006688908,237.20000000000002
-0.002588775,-0.0010180846,237.4
-0.0033770427,0.0018214174,237.60000000000002
-0.0022662543,0.0023736358,237.8
-0.001570534,0.0019037053,238.0
-0.00027686357,4.7795475e-05,238.20000000000002
-0.0010035895,0.0013639815,238.4
-0.00036821142,0.0023711845,238.60000000000002
0.0011773445,0.0015379749,238.8
0.0018706284,0.00019311532,239.0
-0.000632219,0.0012294203,239.20000000000002
-0.0020278506,4.1551888e-05,239.4
-0.0018171407,-0.003603831,239.60000000000002
-0.0026705675,-0.00090450794,239.8
